Earliest Specimen Collection Date,County,Total Cases,Confirmed Cases,Probable Cases,Total Cases (7-Day Average),7-Day Case Count,7-Day Case Rate,14-Day Case Count,14-Day Case Rate,Date/Time Updated
2022-02-21 00:00:00,King County,371,333,38,413.29,2893,127.96,7814,345.63,2022-04-25 11:31:57
2022-02-22 00:00:00,King County,363,337,26,379.86,2659,117.61,7198,318.38,2022-04-25 11:31:57
2022-02-23 00:00:00,King County,346,334,12,354.14,2479,109.65,6614,292.55,2022-04-25 11:31:57
2022-02-24 00:00:00,King County,307,286,21,324.14,2269,100.36,6100,269.82,2022-04-25 11:31:57
2022-02-25 00:00:00,King County,318,308,10,312.57,2188,96.78,5740,253.89,2022-04-25 11:31:57
2022-02-26 00:00:00,King County,242,234,8,301.86,2113,93.46,5454,241.24,2022-04-25 11:31:57
2022-02-27 00:00:00,King County,114,103,11,294.43,2061,91.16,5355,236.86,2022-04-25 11:31:57
2022-02-28 00:00:00,King County,378,354,24,295.43,2068,91.47,4961,219.44,2022-04-25 11:31:57
2022-03-01 00:00:00,King County,326,305,21,290.14,2031,89.84,4690,207.45,2022-04-25 11:31:57
2022-03-02 00:00:00,King County,301,290,11,283.71,1986,87.85,4465,197.5,2022-04-25 11:31:57
2022-03-03 00:00:00,King County,244,228,16,274.71,1923,85.06,4192,185.42,2022-04-25 11:31:57
2022-03-04 00:00:00,King County,225,217,8,261.43,1830,80.94,4018,177.72,2022-04-25 11:31:57
2022-03-05 00:00:00,King County,182,173,9,252.86,1770,78.29,3883,171.75,2022-04-25 11:31:57
2022-03-06 00:00:00,King County,75,73,2,247.29,1731,76.57,3792,167.73,2022-04-25 11:31:57
2022-03-07 00:00:00,King County,250,243,7,229,1603,70.9,3671,162.38,2022-04-25 11:31:57
2022-03-08 00:00:00,King County,207,193,14,212,1484,65.64,3515,155.48,2022-04-25 11:31:57
2022-03-09 00:00:00,King County,251,240,11,204.86,1434,63.43,3420,151.27,2022-04-25 11:31:57
2022-03-10 00:00:00,King County,170,162,8,194.29,1360,60.16,3283,145.21,2022-04-25 11:31:57
2022-03-11 00:00:00,King County,148,143,5,183.29,1283,56.75,3113,137.69,2022-04-25 11:31:57
2022-03-12 00:00:00,King County,121,116,5,174.57,1222,54.05,2992,132.34,2022-04-25 11:31:57
2022-03-13 00:00:00,King County,65,56,9,173.14,1212,53.61,2943,130.18,2022-04-25 11:31:57
2022-03-14 00:00:00,King County,239,229,10,171.57,1201,53.12,2804,124.03,2022-04-25 11:31:57
2022-03-15 00:00:00,King County,207,198,9,171.57,1201,53.12,2685,118.76,2022-04-25 11:31:57
2022-03-16 00:00:00,King County,204,191,13,164.86,1154,51.04,2588,114.47,2022-04-25 11:31:57
2022-03-17 00:00:00,King County,214,197,17,171.14,1198,52.99,2558,113.15,2022-04-25 11:31:57
2022-03-18 00:00:00,King County,183,170,13,176.14,1233,54.54,2516,111.29,2022-04-25 11:31:57
2022-03-19 00:00:00,King County,126,123,3,176.86,1238,54.76,2460,108.81,2022-04-25 11:31:57
2022-03-20 00:00:00,King County,86,79,7,179.86,1259,55.69,2471,109.3,2022-04-25 11:31:57
2022-03-21 00:00:00,King County,292,271,21,187.43,1312,58.03,2513,111.16,2022-04-25 11:31:57
2022-03-22 00:00:00,King County,280,261,19,197.86,1385,61.26,2586,114.38,2022-04-25 11:31:57
2022-03-23 00:00:00,King County,317,300,17,214,1498,66.26,2652,117.3,2022-04-25 11:31:57
2022-03-24 00:00:00,King County,263,249,14,221,1547,68.43,2745,121.42,2022-04-25 11:31:57
2022-03-25 00:00:00,King County,288,268,20,236,1652,73.07,2885,127.61,2022-04-25 11:31:57
2022-03-26 00:00:00,King County,241,233,8,252.43,1767,78.16,3005,132.92,2022-04-25 11:31:57
2022-03-27 00:00:00,King County,152,143,9,261.86,1833,81.08,3092,136.77,2022-04-25 11:31:57
2022-03-28 00:00:00,King County,446,431,15,283.86,1987,87.89,3299,145.92,2022-04-25 11:31:57
2022-03-29 00:00:00,King County,376,363,13,297.57,2083,92.14,3468,153.4,2022-04-25 11:31:57
2022-03-30 00:00:00,King County,449,420,29,316.43,2215,97.97,3713,164.23,2022-04-25 11:31:57
2022-03-31 00:00:00,King County,426,404,22,339.71,2378,105.18,3925,173.61,2022-04-25 11:31:57
2022-04-01 00:00:00,King County,391,371,20,354.43,2481,109.74,4133,182.81,2022-04-25 11:31:57
2022-04-02 00:00:00,King County,308,300,8,364,2548,112.7,4315,190.86,2022-04-25 11:31:57
2022-04-03 00:00:00,King County,184,170,14,368.57,2580,114.12,4413,195.2,2022-04-25 11:31:57
2022-04-04 00:00:00,King County,611,589,22,392.14,2745,121.42,4732,209.31,2022-04-25 11:31:57
2022-04-05 00:00:00,King County,584,552,32,421.86,2953,130.62,5036,222.75,2022-04-25 11:31:57
2022-04-06 00:00:00,King County,673,649,24,453.86,3177,140.53,5392,238.5,2022-04-25 11:31:57
2022-04-07 00:00:00,King County,582,551,31,476.14,3333,147.43,5711,252.61,2022-04-25 11:31:57
2022-04-08 00:00:00,King County,550,526,24,498.86,3492,154.46,5973,264.2,2022-04-25 11:31:57
2022-04-09 00:00:00,King County,409,393,16,513.29,3593,158.93,6141,271.63,2022-04-25 11:31:57
2022-04-10 00:00:00,King County,241,221,20,521.43,3650,161.45,6230,275.57,2022-04-25 11:31:57
2022-04-11 00:00:00,King County,742,707,35,540.14,3781,167.24,6526,288.66,2022-04-25 11:31:57
2022-04-12 00:00:00,King County,714,694,20,558.71,3911,172.99,6864,303.61,2022-04-25 11:31:57
2022-04-13 00:00:00,King County,700,672,28,562.57,3938,174.19,7115,314.71,2022-04-25 11:31:57
2022-04-14 00:00:00,King County,707,674,33,580.43,4063,179.72,7396,327.14,2022-04-25 11:31:57
2022-04-15 00:00:00,King County,599,568,31,587.43,4112,181.88,7604,336.34,2022-04-25 11:31:57
2022-04-16 00:00:00,King County,545,516,29,606.86,4248,187.9,7841,346.82,2022-04-25 11:31:57
2022-04-17 00:00:00,King County,296,276,20,614.71,4303,190.33,7953,351.78,2022-04-25 11:31:57
2022-04-18 00:00:00,King County,967,902,65,646.86,4528,200.28,8309,367.52,2022-04-25 11:31:57
2022-04-19 00:00:00,King County,844,791,53,665.43,4658,206.03,8569,379.03,2022-04-25 11:31:57
2022-04-20 00:00:00,King County,891,841,50,692.71,4849,214.48,8787,388.67,2022-04-25 11:31:57
2022-04-21 00:00:00,King County,746,712,34,698.29,4888,216.21,8951,395.92,2022-04-25 11:31:57
2022-04-22 00:00:00,King County,713,696,17,714.57,5002,221.25,9114,403.13,2022-04-25 11:31:57
2022-04-23 00:00:00,King County,465,456,9,703.14,4922,217.71,9170,405.61,2022-04-25 11:31:57
2022-04-24 00:00:00,King County,19,16,3,663.57,4645,205.46,8948,395.79,2022-04-25 11:31:57
2020-01-16 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-17 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-18 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-19 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-20 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-21 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-22 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-23 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-24 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-25 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-26 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-27 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-28 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-29 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-30 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-01-31 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-01 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-02 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-03 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-04 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-05 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-06 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-07 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-08 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-09 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-10 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-11 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-12 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-13 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-14 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-15 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-16 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-17 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-18 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-19 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-20 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-21 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-22 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-23 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-24 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-25 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-26 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-27 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-28 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-02-29 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-03-01 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-03-02 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-03-03 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-03-04 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-03-05 00:00:00,Kitsap County,0,0,0,0,0,0,0,0,2022-04-25 11:31:57
2020-03-06 00:00:00,Kitsap County,1,1,0,0.14,1,0.37,1,0.37,2022-04-25 11:31:57
2020-03-07 00:00:00,Kitsap County,0,0,0,0.14,1,0.37,1,0.37,2022-04-25 11:31:57
2020-03-08 00:00:00,Kitsap County,1,1,0,0.29,2,0.73,2,0.73,2022-04-25 11:31:57
2020-03-09 00:00:00,Kitsap County,1,1,0,0.43,3,1.1,3,1.1,2022-04-25 11:31:57
2020-03-10 00:00:00,Kitsap County,1,1,0,0.57,4,1.47,4,1.47,2022-04-25 11:31:57
2020-03-11 00:00:00,Kitsap County,1,1,0,0.71,5,1.84,5,1.84,2022-04-25 11:31:57
2020-03-12 00:00:00,Kitsap County,4,4,0,1.29,9,3.31,9,3.31,2022-04-25 11:31:57
2020-03-13 00:00:00,Kitsap County,3,3,0,1.57,11,4.04,12,4.41,2022-04-25 11:31:57
2020-03-14 00:00:00,Kitsap County,0,0,0,1.57,11,4.04,12,4.41,2022-04-25 11:31:57
2020-03-15 00:00:00,Kitsap County,6,6,0,2.29,16,5.88,18,6.61,2022-04-25 11:31:57
2020-03-16 00:00:00,Kitsap County,5,5,0,2.86,20,7.35,23,8.45,2022-04-25 11:31:57
2020-03-17 00:00:00,Kitsap County,0,0,0,2.71,19,6.98,23,8.45,2022-04-25 11:31:57
2020-03-18 00:00:00,Kitsap County,2,2,0,2.86,20,7.35,25,9.18,2022-04-25 11:31:57
2020-03-19 00:00:00,Kitsap County,3,3,0,2.71,19,6.98,28,10.29,2022-04-25 11:31:57
2020-03-20 00:00:00,Kitsap County,1,1,0,2.43,17,6.25,28,10.29,2022-04-25 11:31:57
2020-03-21 00:00:00,Kitsap County,4,4,0,3,21,7.71,32,11.76,2022-04-25 11:31:57
2020-03-22 00:00:00,Kitsap County,4,4,0,2.71,19,6.98,35,12.86,2022-04-25 11:31:57
2020-03-23 00:00:00,Kitsap County,9,9,0,3.29,23,8.45,43,15.8,2022-04-25 11:31:57
2020-03-24 00:00:00,Kitsap County,4,4,0,3.86,27,9.92,46,16.9,2022-04-25 11:31:57
2020-03-25 00:00:00,Kitsap County,9,9,0,4.86,34,12.49,54,19.84,2022-04-25 11:31:57
2020-03-26 00:00:00,Kitsap County,7,7,0,5.43,38,13.96,57,20.94,2022-04-25 11:31:57
2020-03-27 00:00:00,Kitsap County,8,8,0,6.43,45,16.53,62,22.78,2022-04-25 11:31:57
2020-03-28 00:00:00,Kitsap County,3,3,0,6.29,44,16.16,65,23.88,2022-04-25 11:31:57
2020-03-29 00:00:00,Kitsap County,10,10,0,7.14,50,18.37,69,25.35,2022-04-25 11:31:57
2020-03-30 00:00:00,Kitsap County,9,9,0,7.14,50,18.37,73,26.82,2022-04-25 11:31:57
2020-03-31 00:00:00,Kitsap County,8,8,0,7.71,54,19.84,81,29.76,2022-04-25 11:31:57
2020-04-01 00:00:00,Kitsap County,3,3,0,6.86,48,17.63,82,30.12,2022-04-25 11:31:57
2020-04-02 00:00:00,Kitsap County,8,8,0,7,49,18,87,31.96,2022-04-25 11:31:57
2020-04-03 00:00:00,Kitsap County,7,7,0,6.86,48,17.63,93,34.17,2022-04-25 11:31:57
2020-04-04 00:00:00,Kitsap County,4,4,0,7,49,18,93,34.17,2022-04-25 11:31:57
2020-04-05 00:00:00,Kitsap County,2,2,0,5.86,41,15.06,91,33.43,2022-04-25 11:31:57
2020-04-06 00:00:00,Kitsap County,1,1,0,4.71,33,12.12,83,30.49,2022-04-25 11:31:57
2020-04-07 00:00:00,Kitsap County,3,3,0,4,28,10.29,82,30.12,2022-04-25 11:31:57
2020-04-08 00:00:00,Kitsap County,2,2,0,3.86,27,9.92,75,27.55,2022-04-25 11:31:57
2020-04-09 00:00:00,Kitsap County,0,0,0,2.71,19,6.98,68,24.98,2022-04-25 11:31:57
2020-04-10 00:00:00,Kitsap County,0,0,0,1.71,12,4.41,60,22.04,2022-04-25 11:31:57
2020-04-11 00:00:00,Kitsap County,0,0,0,1.14,8,2.94,57,20.94,2022-04-25 11:31:57
2020-04-12 00:00:00,Kitsap County,0,0,0,0.86,6,2.2,47,17.27,2022-04-25 11:31:57
2020-04-13 00:00:00,Kitsap County,2,2,0,1,7,2.57,40,14.7,2022-04-25 11:31:57
2020-04-14 00:00:00,Kitsap County,1,1,0,0.71,5,1.84,33,12.12,2022-04-25 11:31:57
2020-04-15 00:00:00,Kitsap County,1,1,0,0.57,4,1.47,31,11.39,2022-04-25 11:31:57
2020-04-16 00:00:00,Kitsap County,4,4,0,1.14,8,2.94,27,9.92,2022-04-25 11:31:57
2020-04-17 00:00:00,Kitsap County,1,1,0,1.29,9,3.31,21,7.71,2022-04-25 11:31:57
2020-04-18 00:00:00,Kitsap County,0,0,0,1.29,9,3.31,17,6.25,2022-04-25 11:31:57
2020-04-19 00:00:00,Kitsap County,1,1,0,1.43,10,3.67,16,5.88,2022-04-25 11:31:57
2020-04-20 00:00:00,Kitsap County,1,1,0,1.29,9,3.31,16,5.88,2022-04-25 11:31:57
2020-04-21 00:00:00,Kitsap County,0,0,0,1.14,8,2.94,13,4.78,2022-04-25 11:31:57
2020-04-22 00:00:00,Kitsap County,1,1,0,1.14,8,2.94,12,4.41,2022-04-25 11:31:57
2020-04-23 00:00:00,Kitsap County,2,2,0,0.86,6,2.2,14,5.14,2022-04-25 11:31:57
2020-04-24 00:00:00,Kitsap County,2,2,0,1,7,2.57,16,5.88,2022-04-25 11:31:57
2020-04-25 00:00:00,Kitsap County,1,1,0,1.14,8,2.94,17,6.25,2022-04-25 11:31:57
2020-04-26 00:00:00,Kitsap County,0,0,0,1,7,2.57,17,6.25,2022-04-25 11:31:57
2020-04-27 00:00:00,Kitsap County,0,0,0,0.86,6,2.2,15,5.51,2022-04-25 11:31:57
2020-04-28 00:00:00,Kitsap County,1,1,0,1,7,2.57,15,5.51,2022-04-25 11:31:57
2020-04-29 00:00:00,Kitsap County,1,1,0,1,7,2.57,15,5.51,2022-04-25 11:31:57
2020-04-30 00:00:00,Kitsap County,0,0,0,0.71,5,1.84,11,4.04,2022-04-25 11:31:57
2020-05-01 00:00:00,Kitsap County,0,0,0,0.43,3,1.1,10,3.67,2022-04-25 11:31:57
2020-05-02 00:00:00,Kitsap County,0,0,0,0.29,2,0.73,10,3.67,2022-04-25 11:31:57
2020-05-03 00:00:00,Kitsap County,0,0,0,0.29,2,0.73,9,3.31,2022-04-25 11:31:57
2020-05-04 00:00:00,Kitsap County,1,1,0,0.43,3,1.1,9,3.31,2022-04-25 11:31:57
2020-05-05 00:00:00,Kitsap County,0,0,0,0.29,2,0.73,9,3.31,2022-04-25 11:31:57
2020-05-06 00:00:00,Kitsap County,1,1,0,0.29,2,0.73,9,3.31,2022-04-25 11:31:57
2020-05-07 00:00:00,Kitsap County,1,1,0,0.43,3,1.1,8,2.94,2022-04-25 11:31:57
2020-05-08 00:00:00,Kitsap County,0,0,0,0.43,3,1.1,6,2.2,2022-04-25 11:31:57
2020-05-09 00:00:00,Kitsap County,0,0,0,0.43,3,1.1,5,1.84,2022-04-25 11:31:57
2020-05-10 00:00:00,Kitsap County,0,0,0,0.43,3,1.1,5,1.84,2022-04-25 11:31:57
2020-05-11 00:00:00,Kitsap County,0,0,0,0.29,2,0.73,5,1.84,2022-04-25 11:31:57
2020-05-12 00:00:00,Kitsap County,1,1,0,0.43,3,1.1,5,1.84,2022-04-25 11:31:57
2020-05-13 00:00:00,Kitsap County,1,1,0,0.43,3,1.1,5,1.84,2022-04-25 11:31:57
2020-05-14 00:00:00,Kitsap County,1,1,0,0.43,3,1.1,6,2.2,2022-04-25 11:31:57
2020-05-15 00:00:00,Kitsap County,1,1,0,0.57,4,1.47,7,2.57,2022-04-25 11:31:57
2020-05-16 00:00:00,Kitsap County,0,0,0,0.57,4,1.47,7,2.57,2022-04-25 11:31:57
2020-05-17 00:00:00,Kitsap County,0,0,0,0.57,4,1.47,7,2.57,2022-04-25 11:31:57
2020-05-18 00:00:00,Kitsap County,0,0,0,0.57,4,1.47,6,2.2,2022-04-25 11:31:57
2020-05-19 00:00:00,Kitsap County,0,0,0,0.43,3,1.1,6,2.2,2022-04-25 11:31:57
2020-05-20 00:00:00,Kitsap County,1,0,1,0.43,3,1.1,6,2.2,2022-04-25 11:31:57
2020-05-21 00:00:00,Kitsap County,2,2,0,0.57,4,1.47,7,2.57,2022-04-25 11:31:57
2020-05-22 00:00:00,Kitsap County,0,0,0,0.43,3,1.1,7,2.57,2022-04-25 11:31:57
2020-05-23 00:00:00,Kitsap County,0,0,0,0.43,3,1.1,7,2.57,2022-04-25 11:31:57
2020-05-24 00:00:00,Kitsap County,1,1,0,0.57,4,1.47,8,2.94,2022-04-25 11:31:57
2020-05-25 00:00:00,Kitsap County,0,0,0,0.57,4,1.47,8,2.94,2022-04-25 11:31:57
2020-05-26 00:00:00,Kitsap County,0,0,0,0.57,4,1.47,7,2.57,2022-04-25 11:31:57
2020-05-27 00:00:00,Kitsap County,0,0,0,0.43,3,1.1,6,2.2,2022-04-25 11:31:57
2020-05-28 00:00:00,Kitsap County,0,0,0,0.14,1,0.37,5,1.84,2022-04-25 11:31:57
2020-05-29 00:00:00,Kitsap County,0,0,0,0.14,1,0.37,4,1.47,2022-04-25 11:31:57
2020-05-30 00:00:00,Kitsap County,2,2,0,0.43,3,1.1,6,2.2,2022-04-25 11:31:57
2020-05-31 00:00:00,Kitsap County,1,1,0,0.43,3,1.1,7,2.57,2022-04-25 11:31:57
2020-06-01 00:00:00,Kitsap County,0,0,0,0.43,3,1.1,7,2.57,2022-04-25 11:31:57
2020-06-02 00:00:00,Kitsap County,2,2,0,0.71,5,1.84,9,3.31,2022-04-25 11:31:57
2020-06-03 00:00:00,Kitsap County,0,0,0,0.71,5,1.84,8,2.94,2022-04-25 11:31:57
2020-06-04 00:00:00,Kitsap County,2,2,0,1,7,2.57,8,2.94,2022-04-25 11:31:57
2020-06-05 00:00:00,Kitsap County,2,2,0,1.29,9,3.31,10,3.67,2022-04-25 11:31:57
2020-06-06 00:00:00,Kitsap County,2,2,0,1.29,9,3.31,12,4.41,2022-04-25 11:31:57
2020-06-07 00:00:00,Kitsap County,2,2,0,1.43,10,3.67,13,4.78,2022-04-25 11:31:57
2020-06-08 00:00:00,Kitsap County,1,1,0,1.57,11,4.04,14,5.14,2022-04-25 11:31:57
2020-06-09 00:00:00,Kitsap County,0,0,0,1.29,9,3.31,14,5.14,2022-04-25 11:31:57
2020-06-10 00:00:00,Kitsap County,4,4,0,1.86,13,4.78,18,6.61,2022-04-25 11:31:57
2020-06-11 00:00:00,Kitsap County,2,2,0,1.86,13,4.78,20,7.35,2022-04-25 11:31:57
2020-06-12 00:00:00,Kitsap County,3,3,0,2,14,5.14,23,8.45,2022-04-25 11:31:57
2020-06-13 00:00:00,Kitsap County,2,2,0,2,14,5.14,23,8.45,2022-04-25 11:31:57
2020-06-14 00:00:00,Kitsap County,0,0,0,1.71,12,4.41,22,8.08,2022-04-25 11:31:57
2020-06-15 00:00:00,Kitsap County,0,0,0,1.57,11,4.04,22,8.08,2022-04-25 11:31:57
2020-06-16 00:00:00,Kitsap County,2,2,0,1.86,13,4.78,22,8.08,2022-04-25 11:31:57
2020-06-17 00:00:00,Kitsap County,3,3,0,1.71,12,4.41,25,9.18,2022-04-25 11:31:57
2020-06-18 00:00:00,Kitsap County,4,4,0,2,14,5.14,27,9.92,2022-04-25 11:31:57
2020-06-19 00:00:00,Kitsap County,4,4,0,2.14,15,5.51,29,10.65,2022-04-25 11:31:57
2020-06-20 00:00:00,Kitsap County,0,0,0,1.86,13,4.78,27,9.92,2022-04-25 11:31:57
2020-06-21 00:00:00,Kitsap County,1,1,0,2,14,5.14,26,9.55,2022-04-25 11:31:57
2020-06-22 00:00:00,Kitsap County,9,9,0,3.29,23,8.45,34,12.49,2022-04-25 11:31:57
2020-06-23 00:00:00,Kitsap County,10,10,0,4.43,31,11.39,44,16.16,2022-04-25 11:31:57
2020-06-24 00:00:00,Kitsap County,2,2,0,4.29,30,11.02,42,15.43,2022-04-25 11:31:57
2020-06-25 00:00:00,Kitsap County,5,5,0,4.43,31,11.39,45,16.53,2022-04-25 11:31:57
2020-06-26 00:00:00,Kitsap County,7,7,0,4.86,34,12.49,49,18,2022-04-25 11:31:57
2020-06-27 00:00:00,Kitsap County,9,9,0,6.14,43,15.8,56,20.57,2022-04-25 11:31:57
2020-06-28 00:00:00,Kitsap County,3,3,0,6.43,45,16.53,59,21.68,2022-04-25 11:31:57
2020-06-29 00:00:00,Kitsap County,6,6,0,6,42,15.43,65,23.88,2022-04-25 11:31:57
2020-06-30 00:00:00,Kitsap County,8,8,0,5.71,40,14.7,71,26.08,2022-04-25 11:31:57
2020-07-01 00:00:00,Kitsap County,8,8,0,6.57,46,16.9,76,27.92,2022-04-25 11:31:57
2020-07-02 00:00:00,Kitsap County,13,13,0,7.71,54,19.84,85,31.23,2022-04-25 11:31:57
2020-07-03 00:00:00,Kitsap County,3,3,0,7.14,50,18.37,84,30.86,2022-04-25 11:31:57
2020-07-04 00:00:00,Kitsap County,2,2,0,6.14,43,15.8,86,31.59,2022-04-25 11:31:57
2020-07-05 00:00:00,Kitsap County,3,3,0,6.14,43,15.8,88,32.33,2022-04-25 11:31:57
2020-07-06 00:00:00,Kitsap County,12,12,0,7,49,18,91,33.43,2022-04-25 11:31:57
2020-07-07 00:00:00,Kitsap County,8,8,0,7,49,18,89,32.7,2022-04-25 11:31:57
2020-07-08 00:00:00,Kitsap County,11,11,0,7.43,52,19.1,98,36,2022-04-25 11:31:57
2020-07-09 00:00:00,Kitsap County,16,16,0,7.86,55,20.21,109,40.04,2022-04-25 11:31:57
2020-07-10 00:00:00,Kitsap County,16,16,0,9.71,68,24.98,118,43.35,2022-04-25 11:31:57
2020-07-11 00:00:00,Kitsap County,2,2,0,9.71,68,24.98,111,40.78,2022-04-25 11:31:57
2020-07-12 00:00:00,Kitsap County,8,8,0,10.43,73,26.82,116,42.62,2022-04-25 11:31:57
2020-07-13 00:00:00,Kitsap County,11,11,0,10.29,72,26.45,121,44.45,2022-04-25 11:31:57
2020-07-14 00:00:00,Kitsap County,24,24,0,12.57,88,32.33,137,50.33,2022-04-25 11:31:57
2020-07-15 00:00:00,Kitsap County,17,17,0,13.43,94,34.53,146,53.64,2022-04-25 11:31:57
2020-07-16 00:00:00,Kitsap County,30,30,0,15.43,108,39.68,163,59.88,2022-04-25 11:31:57
2020-07-17 00:00:00,Kitsap County,16,16,0,15.43,108,39.68,176,64.66,2022-04-25 11:31:57
2020-07-18 00:00:00,Kitsap County,10,10,0,16.57,116,42.62,184,67.6,2022-04-25 11:31:57
